id,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,label
IMG_5009,-.79845,.75190,.18596,-.48696,.17348,.26677,-.23277,.17608,.06535,-.56528,-.97808,-.77682,.93576,.00122,.27952,-.98550,-.96709,-.19081,.56641,.98447,3
IMG_5010,-.47506,.44867,.00246,-.41007,.24174,.21474,-.11130,-.01726,-.40316,-.18372,-.79633,-.97647,.78539,.23354,-.06265,-.81160,-.99312,-.72931,.84476,.99871,3
IMG_5011,-.17104,.14063,-.20647,-.20841,.34067,.15788,-.02687,-.09213,-.32699,-.27378,-.76699,-.97732,.64588,.48182,-.25629,-.67502,-.87074,-.72027,.88453,.97493,3
IMG_5012,.21869,-.25041,-.34514,-.21409,.43791,.15258,-.00677,-.00012,-.26416,-.24126,-.77881,-.95303,.49794,.73685,-.60756,-.20464,-.67930,-.96894,.98139,.96058,3
IMG_5013,.48452,-.50907,-.45116,-.08284,.52982,.01997,.03945,-.09469,-.30678,-.16813,-.75694,-.98980,.34300,.84124,-.80234,.03835,-.42013,-.99677,.99980,.91653,3
IMG_5014,.64910,-.70077,-.56051,.01945,.63393,-.06434,.18382,-.13204,-.44649,.47944,-.71554,-.86932,.30043,.90740,-.91679,.23356,-.22083,-.92125,.94730,.81158,3
IMG_5016,.94169,-.94103,-.73376,.02437,.73846,.07723,.03027,-.03185,-.78123,.26316,-.46244,-.98653,-.79409,.97291,-.99455,.48875,.13425,-.67940,.99690,.83083,3
IMG_5017,.35551,-.27980,-.51829,-.22434,.51958,.18559,.01748,-.01325,-.28399,-.17568,-.78935,-.97804,.15845,.62383,-.70054,-.28586,-.63699,-.99702,.95439,.96013,3
IMG_5018,.03135,.12005,-.50688,-.36873,.44403,.23697,-.06128,.06888,-.36438,-.17373,-.74922,-.97126,.40958,.38967,-.34823,-.63397,-.85913,-.85648,.86258,.98115,3
IMG_5019,-.87291,.83407,.00680,-.45033,.11825,.42505,-.03368,.03341,-.37927,-.13361,-.79590,-.96711,.94763,-.39078,.52195,-.99262,-.77840,-.07939,.79527,.99967,3
IMG_5021,-.99941,.99119,.57946,-.94727,-.26663,.59556,-.50621,.36922,.37840,-.72717,-.98019,-.65851,.99987,-.06855,.72589,-.84323,-.40075,.03437,.21562,.60728,3
IMG_5022,-.98608,.99863,.65194,-.88129,-.42819,.56202,-.54859,.51189,.48854,-.67994,-.95506,-.69044,.99779,.99844,.72150,-.76940,-.31915,.01198,.08290,.43940,3
IMG_5023,-.95185,.96089,.78399,-.92527,-.51229,.62480,-.52844,.44842,.58724,-.84126,-.92650,-.49754,.98900,.82941,.87694,-.54226,-.11809,.10278,.03117,.37697,3
IMG_5024,-.97991,.97979,.57207,-.90562,-.32336,.66790,-.39114,.31689,.30514,-.65162,-.99917,-.65416,.99541,.50553,.88882,-.68884,-.15120,.31158,.26225,.72126,3
IMG_5025,-.99998,.99601,.53982,-.85192,-.44886,.74568,-.32704,.32441,.28751,-.61240,-.99984,-.71215,.99999,.19376,.88446,-.76381,-.33386,.12159,.28005,.60373,3
IMG_5026,-.99264,.99317,.06299,-.84509,.18772,.70463,-.07784,.03512,.04187,-.35620,-.99799,-.91509,.99740,-.94236,.88865,-.82478,-.42171,.15025,.54953,.88625,3
IMG_5028,-.13255,.31316,-.58244,-.38391,.53365,.33421,-.10013,.05558,-.37109,-.14886,-.79675,-.98316,.41152,-.02027,-.22308,-.79272,-.96202,-.74891,.85296,.97211,3
IMG_5029,.97017,-.98767,-.73218,-.01730,.74614,.16299,-.03032,.02890,-.46612,.02117,-.73493,-.99998,-.92852,.99283,-.97636,.62172,.20067,-.56906,.99295,.89704,3
IMG_5030,.75336,-.83470,-.85370,.24200,.82574,.02790,.07598,-.12372,-.70597,.39052,-.58873,-.93180,-.51066,.91445,-.85362,.12638,-.61419,-.99841,.92316,.69782,3
IMG_5031,.97803,-.98248,-.99310,.29975,.93114,-.00593,.20630,-.29642,-.84897,.75975,-.45496,-.63215,-.94058,.99085,-.98075,.50517,-.12048,-.83098,.78930,.54885,3
IMG_5033,-.87131,.80859,-.14750,-.28122,.06559,.36873,.03020,-.08771,-.38403,-.14383,-.81651,-.98080,.96215,.16633,.77356,-.95156,-.46429,.25443,.72710,.99999,3
IMG_5034,-.87775,.87062,.58802,-.66510,-.49408,.58354,-.34904,.28977,.31054,-.75002,-.99422,-.60213,.97551,.36622,.69501,-.99936,-.99840,-.19794,.24259,.67321,3
IMG_5035,-.85500,.82893,.50579,-.78835,-.00001,.34591,-.39256,.28574,.39421,-.69856,-.97862,-.70997,.94825,-.26127,.12248,-.92158,-.97872,-.70237,.33680,.78331,3
IMG_5036,-.99113,.99360,.66090,-.94830,-.21360,.50247,-.52666,.39519,.38705,-.61914,-.98579,-.89066,.99724,-.80245,.52320,-.99642,-.94875,-.30790,.04532,.57821,3
IMG_5038,-.99382,.99095,.77931,-.96872,-.32963,.65097,-.51680,.47812,.53344,-.81831,-.95546,-.53574,.99823,-.47900,.65490,-.89380,-.78649,-.15473,.01599,.49658,3
IMG_5039,-.93811,.92936,.33797,-.76393,-.11409,.54300,-.29428,.29763,.28626,-.69838,-.99604,-.65850,.96843,-.79676,.54327,-.99999,-.98577,-.54922,.32540,.79873,3
IMG_5041,.38832,-.44349,-.18718,-.47499,.36941,.30444,-.02633,.07731,-.30204,-.26324,-.75124,-.95384,.05982,.71770,-.84681,.09755,-.09682,-.93585,.81620,.99040,3
IMG_5042,.77930,-.78255,-.53447,-.17875,.60066,.03196,-.09227,-.02365,-.37363,-.16344,-.78864,-.99543,.40896,.94311,-.99597,.50740,.36548,-.59204,.99022,.94201,3
IMG_5043,.94791,-.96757,-.77440,.16296,.76152,-.05246,.20385,-.20546,-.77056,.75688,-.50800,-.41577,.45972,.99207,-.98728,.69198,.57724,-.19928,.91631,.71021,3
IMG_5045,-.86216,.79619,.69337,-.86936,-.14824,.59629,-.50568,.46157,.45771,-.79949,-.90690,-.46940,.93982,-.33916,-.18564,-.85681,-.95219,-.92402,.10882,.48670,3
IMG_5048,.28063,-.24527,.05044,-.42852,.17809,.18890,.01561,-.01590,-.11794,-.12815,-.94706,-.96653,.53701,.77941,-.83415,.04012,.03897,-.82073,.85168,.99933,3
IMG_5049,.37897,-.30108,-.08605,-.45242,.34618,.18097,-.08980,-.01654,-.09209,-.30927,-.95304,-.95104,.64321,.84945,-.86216,.26258,.22855,-.41966,.93708,.99500,3
IMG_5050,.48486,-.48204,-.21157,-.19962,.35821,.09873,-.09326,.08998,-.13622,-.18268,-.92584,-.93086,.63780,.89705,-.81007,.29121,.34625,-.62158,.97327,.99385,3
IMG_5051,.71879,-.70093,-.37980,-.00276,.50645,.00437,-.01538,-.08612,-.25488,-.00926,-.88003,-.99902,.72077,.93656,-.99995,.41435,.55374,-.24099,.96339,.96115,3
IMG_5053,.92058,-.85278,-.79517,.17499,.72390,-.04527,.26442,-.14922,-.61663,.71310,-.76947,-.86376,.73391,.97474,-.99035,.56253,.71062,.01425,.88370,.69780,3
IMG_5054,.84153,-.79983,-.47957,-.06850,.56683,-.05619,-.13292,.08659,-.25335,.02092,-.91351,-.99676,.33992,.95053,-.99814,.59855,.56970,-.32364,.99184,.94150,3
IMG_5055,.67337,-.70137,-.22643,-.33290,.46566,.25712,-.07959,-.00660,-.10535,-.33553,-.93790,-.91092,.34804,.91505,-.99842,.50602,.48347,-.33392,.91824,.98959,3
IMG_5056,.49411,-.57409,.14149,-.56356,.23502,.40057,-.02985,.03397,-.12828,-.17716,-.95133,-.94892,-.01089,.80270,-.98898,.35665,.34602,-.54394,.70593,.99972,3
IMG_5057,-.64664,.50965,.62792,-.85866,-.13860,.65122,-.26065,.19251,.21363,-.52876,-.99891,-.77125,.75529,-.29492,-.40565,-.63575,-.73136,-.99999,.38316,.82800,3
IMG_5058,-.99370,.99996,.79919,-.99964,-.37166,.88216,-.39588,.25369,.58192,-.87749,-.90530,-.43389,.99712,-.99977,.24869,-.99948,-.98262,-.88376,.14679,-.26968,3
IMG_5060,-.97398,.97087,.79454,-.99921,-.36033,.83669,-.32151,.32048,.61217,-.73753,-.85249,-.55263,.98754,-.91352,.60725,-.94441,-.91622,-.40579,.09351,.58659,3
IMG_5061,-.97618,.96455,.74007,-.99969,-.30930,.90617,-.26599,.22135,.46730,-.77241,-.93623,-.55354,.98612,-.92438,.61649,-.95426,-.91554,-.99999,.21381,-.09084,3
IMG_5063,-.84665,.82079,-.85104,-.10438,.75857,.32897,.06797,-.00811,-.57615,.11602,-.72322,-.99327,.88374,-.75556,.74925,-.96381,-.50545,.18088,.93356,.91649,3
IMG_5064,.92404,-.92484,-.94947,.18238,.88082,.06245,.07343,-.06352,-.92560,.05715,-.39753,-.99935,-.86346,.95287,-.81361,.85437,.49363,-.28972,.98423,.73952,3
IMG_5065,.97813,-.97654,-.95474,.33784,.87418,-.09321,.17863,-.07980,-.92018,.87737,-.45084,-.71661,-.94082,.98859,-.99474,.44076,.01389,-.76785,.88217,.65645,3
IMG_5066,.53385,-.57044,-.77757,.11168,.62180,.21702,.07113,-.12269,-.56717,.15024,-.76944,-.99996,-.30995,.71282,-.65577,-.29610,-.70030,-.98792,.98791,.86737,3
IMG_5067,-.65465,.59712,-.26133,-.38929,.41363,.38091,.05448,-.10255,-.44835,.02232,-.82653,-.99103,.89455,.16559,.32621,-.95192,-.94416,-.26705,.88064,.98379,3
IMG_5068,-.83679,.76962,-.10596,-.24046,.09707,.41138,.04834,-.06440,-.47630,.17866,-.88340,-.99593,.95066,.07964,.69775,-.97509,-.28885,.30746,.81454,.98614,3
IMG_5069,-.41677,.41545,.35229,-.54198,-.13642,.47122,-.18190,.18147,.32195,-.56257,-.97003,-.70214,.82235,.54561,.05026,-.63543,-.58982,-.82662,.58984,.88871,3
IMG_5071,-.97596,.93775,.48613,-.76591,.00559,.44715,-.33158,.39452,.54538,-.53090,-.78058,-.71729,.99354,-.07356,.52782,-.99999,-.34415,-.13579,.41672,.66566,3
IMG_5074,-.70563,.64307,.17089,-.45654,.07208,.14683,-.31865,.36877,-.15217,-.23010,-.98432,-.80207,.91333,.33791,.25880,-.91941,-.63855,-.48261,.77440,.92281,3
IMG_5075,-.16695,.16932,-.14930,-.20089,.30844,.07964,-.03841,.03756,-.17379,-.15526,-.96003,-.94709,.67924,.48649,-.27715,-.64043,-.96675,-.78498,.94303,.98945,3
IMG_5076,.30989,-.30917,-.32625,-.06731,.49620,.00335,-.03291,-.02124,-.26966,-.05611,-.92624,-.97692,.46452,.76207,-.72949,-.18927,-.51501,-.99997,.99765,.94768,3
IMG_5077,.70097,-.75587,-.44702,.21400,.57924,.00364,.40906,-.35424,-.62060,.72053,-.72816,-.76480,.20940,.92352,-.97041,.18783,.03227,-.68652,.80979,.65094,3
IMG_5078,.89065,-.90688,-.72790,.33973,.73582,.00361,.24373,-.35797,-.88246,.67972,-.58614,-.82102,-.11324,.97089,-.99588,.35495,.23471,-.51478,.70973,.55551,3
IMG_5079,.93503,-.88063,-.79512,.18704,.73048,-.01989,.34516,-.28791,-.69280,.67361,-.72713,-.80699,-.20882,.96283,-.99986,.41971,.20553,-.37761,.77554,.69482,3
IMG_5080,.82068,-.82061,-.56234,.00079,.66090,.00107,.05714,-.05940,-.45495,.08423,-.83732,-.99882,-.52258,.91669,-.99416,.31697,-.11377,-.74187,.98885,.89952,3
IMG_5081,.19080,-.04978,-.44114,-.27827,.47700,.17703,-.09691,.04613,-.31122,-.07052,-.92552,-.97073,.19889,.42676,-.57443,-.51386,-.78295,-.98327,.92933,.98452,3
IMG_5082,-.76903,.81694,-.02514,-.59369,.25607,.36767,-.08705,.02562,-.14952,-.23979,-.97172,-.92423,.89545,-.43970,.31020,-.99341,-.76738,-.34864,.84251,.99822,3
IMG_5084,-.99756,.99778,.70366,-.90458,-.28579,.58490,-.39194,.39106,.65413,-.87169,-.83573,-.38864,.99942,.95036,.71568,-.80212,-.08757,.11447,.15999,.52477,3
IMG_5086,-.96016,.97093,.68918,-.93271,-.34526,.79797,-.26146,.25550,.63893,-.83283,-.87385,-.47084,.99056,.66791,.85637,-.67361,.02991,.48334,.20136,.66854,3
IMG_5087,-.99631,.99717,.39685,-.86075,-.10786,.60811,-.13206,.13206,.14235,-.52411,-.99996,-.75078,.99898,-.91437,.83103,-.83501,-.11704,.22686,.49536,.86542,3
IMG_5088,-.99499,.98366,.04080,-.66057,.17107,.52197,-.12119,.06765,-.11652,-.38153,-.97617,-.84607,.99795,-.91052,.78203,-.91729,-.20258,.07788,.72263,.94384,3
IMG_5089,-.91935,.90333,-.22516,-.48940,.40817,.39869,-.03236,-.02183,-.22504,-.25430,-.94807,-.92313,.94965,-.81322,.60878,-.98567,-.68147,-.09518,.79700,.99954,3
IMG_5090,.87971,-.87983,-.62384,-.16495,.65779,.18090,.00673,-.00374,-.49282,-.02317,-.83069,-.98147,-.82581,.91297,-.99890,.38923,-.08379,-.72263,.97017,.94705,3
IMG_5091,.99951,-.99958,-.77423,.16160,.83582,-.11560,.17498,-.21992,-.65765,-.22352,-.70781,-.99812,-.99647,.99983,-.87671,.77238,.33795,-.22847,.85491,.78737,3
IMG_5092,.98612,-1.00000,-.82615,.25671,.85703,-.33878,.22345,-.10808,-.71621,.66912,-.69002,-.88312,-.87586,1.00000,-.76030,.79745,.34155,-.11541,.70232,.69404,3
IMG_5094,-.85371,.94426,.03512,-.11146,.20348,.43393,-.14387,.08149,-.20190,-.21433,-.98349,-.97465,.87208,-.93376,.96299,-.43205,.12678,.94413,.85027,.82511,3
IMG_5095,.67337,-.84012,.00233,.28777,.20070,.19412,-.10272,.10136,-.06233,-.09283,-.99665,-.99731,-.67230,.84068,-.99956,.08434,-.40374,-.99944,.92632,.69671,3
IMG_5096,.82664,-.57529,-.20319,.44282,.34716,.11600,.01512,.03302,.06939,-.15631,-.99735,-1.00000,-.76928,.65318,-.14931,.99778,.76832,-.01050,.99615,.60494,3
IMG_5099,.94016,-.97399,-.37917,.53850,.54193,-.08680,.51119,-.56455,-.60668,.42156,-.64440,-.97992,-.60608,.99240,-.87146,.44974,.14419,-.80041,.64877,-.03409,3
IMG_5100,-1.00000,.99929,.34757,-.55641,-.13979,.78205,-.44421,.44460,.18224,-.41278,-.97818,-.87012,1.00000,-.99554,.74385,-.77598,-.09819,.81360,.34016,.81490,3
IMG_5101,-.99175,1.00000,.68937,-.62885,-.40479,.85745,-.49590,.38916,.35141,-.88272,-.98298,-.47372,.99796,-.91438,.63215,-.63070,-.00338,.83588,-.03146,.24732,3
IMG_5102,-.99859,.97768,.58655,-.60237,-.30219,.85715,-.52981,.41124,.62234,-.90416,-.78184,-.41434,.99968,.56442,.55335,-.78305,-.40706,.48694,-.18172,.03071,3
IMG_5103,-.99677,.99796,.72715,-.84967,-.36964,.96098,-.56212,.61672,.75713,-.74048,-.63346,-.58238,.99935,.99003,.59466,-.71044,-.22490,.66179,-.30364,-.18934,3
IMG_5105,-.98385,.95559,.66239,-.60740,.09397,.92902,-.90125,.74870,.34869,-.51526,-.68002,-.69220,.99775,.97525,.32518,-.66437,.05365,.72160,-.34351,-.10421,3
IMG_5106,-.89642,.99738,.91464,-.76663,-.37712,.97995,-.54947,.49938,.48736,-.03044,-.88222,-.99621,.97511,.98646,.68666,-.58169,.11110,.72441,-.30214,-.34719,3
IMG_5108,-.91551,.96832,.71128,-.78189,-.65435,.90426,-.29189,.30303,.19557,-.38759,-.99411,-.91052,.97011,-.59939,.86386,-.60106,.04882,.38889,.29098,.19924,3
IMG_5109,-.98752,.97133,.16800,-.69476,-.40130,.83724,-.18449,.18973,-.03133,-.16861,-.99939,-.97058,.99513,-.83787,.91325,-.60168,.24679,.58169,.73289,.70114,3
IMG_5110,-.88809,.85738,.35946,-.81012,-.29431,.84555,-.05994,.04902,.00649,-.26933,-.99953,-.96390,.93721,-.64180,.96340,-.50106,.23377,.74966,.76112,.94819,3
IMG_5112,-.12026,.14785,-.66328,-.60408,.59449,.86579,-.05212,.00011,-.08893,-.37691,-.99187,-.93795,.63227,.62868,.69655,.65723,.97039,.74236,.84190,-.15452,3
IMG_5113,.50070,-.23663,-.77871,.87344,.69909,-.41178,.04577,-.01819,-.57119,.35481,-.86871,-.95299,.09637,.62014,.12153,.99027,.90928,.28919,.88891,-.22709,3
IMG_5114,.98615,-.98674,-.57199,.60466,.61952,-.32186,.17635,-.17764,-.66527,.39906,-.70503,-.89423,-.95073,.99474,-.66851,.79777,.38521,-.36301,.82054,.24777,3
IMG_5117,-.20620,-.60724,-.73593,-.13423,-.71743,-.17578,.30316,-.19014,-.74906,.52772,-.49434,-.79055,.80788,.93614,.28416,.03255,.12865,-.97880,-.97286,.01475,3
IMG_5118,.77451,-.89482,-.95657,.52631,.74870,.00394,.47113,-.41219,-.74088,.50971,-.60726,-.81594,-.60093,.94346,-.57185,.60496,.07703,-.62375,.53478,-.14986,3
IMG_5120,-.86013,.88002,-.36492,.15969,.30373,.20939,.29538,-.28957,-.57068,.36009,-.84988,-.95836,.94344,-.63159,.55563,-.74850,-.23828,.48583,.98421,.67246,3
IMG_5122,-.86281,.96110,-.28726,-.05444,.16314,.23391,.13305,-.18015,-.30412,.13073,-.97382,-.99680,.96344,-.74008,.65965,-.71510,-.03615,.68053,.97263,.86423,3
IMG_5123,-.96856,.91438,-.10558,-.90558,.23521,-.37336,-.19217,.07746,-.22395,-.10604,-.99881,-.97341,.99121,-.24807,.70902,-.75541,.12562,-.86123,.88556,.42209,3
IMG_5124,-.97830,.96631,-.00764,-.16164,-.03769,.52238,-.18714,.07168,-.20740,-.09777,-1.00000,-.98801,.99322,-.35394,.78877,-.55457,.21704,.72499,.85324,.99740,3
IMG_5125,-.99673,.95934,.30107,.01096,-.27429,.57804,-.28636,.00105,-.19653,-.28583,-.99643,-.95407,.99899,-.52244,.87446,-.47550,.50020,.87154,.81762,.98274,3
IMG_5130,-.96540,.99122,.62915,-.09559,-.65762,.68634,-.22892,.22744,-.05671,-.19690,-.96696,-.91915,.99259,-.06226,.96519,-.26458,.66883,.90981,.52703,.42760,3
IMG_5132,-.98927,.97783,-.02251,-.25931,-.05909,.55755,-.05825,-.00328,-.12601,-.08356,-.99914,-.98902,.99687,-.61352,.86782,-.66294,.36459,.84520,.86668,.99781,3
IMG_5133,-.99664,.97122,-.16886,-.21066,.17887,.51917,-.09048,.03703,-.09180,-.11919,-1.00000,-.98264,.99902,-.61867,.85985,-.67110,.43235,.87403,.92526,.93919,3
IMG_5134,-.92896,.99484,-.24275,.10642,.24346,.33342,-.10907,.05338,-.24200,-.04495,-.99684,-.99525,.96823,-.97445,.99077,-.20743,.70903,.98008,.99064,.71835,3
IMG_5135,-.70925,.86577,-.91097,.58616,.76896,.09793,-.05253,.10423,-.46086,.33096,-.91706,-.97639,.85039,-.68427,.88702,.45151,.96082,.85468,.98394,.15805,3
IMG_5137,-.03092,.18387,-.99965,.83872,.95045,-.14611,-.04167,-.09420,-.79342,.56913,-.75727,-.81051,.50419,.38197,.25570,.99999,.25188,.26220,.03954,-.14171,3
IMG_5140,.84355,-.86831,-.26959,.30466,.52403,-.21110,-.07470,.01694,-.40425,.03999,-.87110,-.99193,.22089,.95876,-.89845,.70635,.28365,-.38902,.96966,.62062,3
IMG_5141,.87459,-.55482,-.15846,.23153,.35479,-.64212,-.19166,.15566,-.08252,-.11720,-.97388,-.99884,-.18993,.86341,-.84463,.61806,.33357,-.56632,.99016,.77555,3
IMG_5143,-.75419,.83686,.41436,-.99474,.16563,.97512,-.37177,.17288,.20828,-.63033,-.97126,-.83536,.81217,-.77937,.88038,-.77781,-.37623,.85414,.36338,.99302,3
IMG_5145,-.99999,.99668,-.22833,-1.00000,.43376,.97463,-.58205,.55677,-.38644,-.82917,-.97342,-.50702,1.00000,-.96012,.79154,-.99450,.72851,-.13837,-.65547,.24840,3
IMG_5148,-.69279,.58443,-.70785,-.48510,.44982,.53064,-.80117,.76056,.70603,-.84226,-.59626,-.30114,.89659,.19837,.65801,-.88592,.59016,-.96338,-.33216,-.77157,3
IMG_5149,-.59605,.57156,-.70324,-.53354,.54213,.84602,-.57790,.37606,.60770,-.78514,-.83196,-.81091,.86814,.25248,.64136,-.85495,.58326,-.81290,-.59682,-.67595,3
IMG_5150,-.55601,.50881,-.45549,-.66087,.30945,.91165,-.37466,.39289,.12830,-.31397,-.98758,-.98939,.83824,.24437,.44796,-.76424,.26786,-.58494,-.75999,-.64800,3
IMG_5151,-.86702,.81325,.81871,-.97288,-.48663,.99925,-.50175,.34735,.35291,-.38652,-.98497,-.96330,.95982,.67034,.68272,-.81522,-.19908,-.19060,-.12489,-.45966,3
IMG_5152,-.74527,.64046,.92879,-.71627,-.55282,.96791,-.48133,.49064,.67823,-.81188,-.76700,-.51146,.92112,.18869,.49752,-.88780,-.32919,-.60872,-.02110,-.45502,3
IMG_5154,-.43658,.65251,.69534,-.99889,-.11041,.99925,-.18374,.18495,.36273,-.77411,-.99808,-.72712,.69123,-.29637,.98790,-.53077,-.16704,.55602,-.05689,.03805,3
IMG_5155,-.32813,.23954,.04894,-.86759,.18474,.85814,-.24017,.27479,.23487,-.71859,-.99663,-.72484,.46001,-.06696,-.52834,-.43362,-.90831,-.91736,.68907,.73448,3
IMG_5156,.34084,-.33719,.14051,-.60001,.26835,.35478,-.24571,.24399,.03953,-.27174,-.99859,-.94636,-.07778,.49758,-.98181,.37162,-.24823,-.70720,.82993,.99993,3
IMG_5159,.88271,-.85159,-.39493,.46544,.50394,-.33166,.00211,-.11024,-.19040,-.13305,-.94221,-.99966,-.31377,.94684,-.97007,.62674,.06657,-.77793,.95079,.58805,3
IMG_5160,.84290,-.60715,-.36342,.19248,.74759,-.46997,-.14277,-.09545,-.12841,-.27240,-.98169,-.99902,-.30213,.82637,-.97336,.64907,-.57234,-.92784,.76718,.57739,3
IMG_5165,.70772,-.68219,-.42476,.27434,.53070,-.11156,.24204,-.18815,-.76188,-.73851,.17834,-.12180,-.37801,.83306,-.98564,-.19418,-.41748,-.93745,.99317,.81880,3
IMG_5166,.30462,-.37649,-.30016,.13633,.47058,-.00380,.02167,-.11181,-.85477,-.89375,.20558,.10981,.07470,.61819,-.83464,-.46696,-.81955,-.98944,.99651,.90184,3
IMG_5167,-.18586,.15884,-.19895,-.03960,.41926,.00016,-.13641,.08385,-.65418,-.76684,-.10726,-.06033,.45203,.20046,-.47663,-.85884,-.99728,-.75518,.97881,.94821,3
IMG_5168,-.80611,.76725,.03372,-.16234,.32424,.12374,-.11298,.16156,-.64798,-.67215,-.04109,-.13221,.90625,-.36380,.16932,-.96792,-.63617,-.07210,.92289,.97200,3
IMG_5169,-.88911,.89132,-.02812,-.24604,.38971,.16000,-.19368,.19586,-.46695,-.74449,-.41196,-.17194,.96008,-.32781,.38410,-.85576,-.24632,.16887,.84421,.99990,3
IMG_5170,-.95699,.97731,.15056,-.50787,.29732,.17552,-.38639,.34364,-.29335,-.73782,-.64325,-.20904,.99092,.58262,.51452,-.69877,-.04922,.21231,.59333,.89753,3
IMG_5171,-.96378,.96408,.25613,-.54809,.28545,.35902,-.42948,.38034,-.09439,-.81831,-.86124,-.05494,.99421,.89796,.49381,-.66726,.05341,.38387,.49673,.91009,3
IMG_5172,-.94865,.94044,.43782,-.71322,.19363,.39401,-.40435,.35357,-.02751,-.86975,-.88561,.02188,.98922,.36928,.71936,-.27372,.20151,.59535,.43314,.91447,3
IMG_5174,-.96834,.97814,.22939,-.51628,.31652,.34411,-.20673,.19694,-.36441,-.90336,-.50151,.15276,.99010,-.70616,.78081,-.41554,.28394,.72699,.71189,.99579,3
IMG_5175,-.97620,.98774,-.14258,-.31504,.39556,.19085,-.14392,.14404,-.59421,-.69587,-.22205,-.06819,.99032,-.93767,.63031,-.70895,-.02597,.39396,.90480,.98800,3
IMG_5177,-.79047,.72886,-.19941,-.01032,.49535,.09245,-.02576,.02121,-.70772,-.72184,-.03229,-.01496,.86616,-.56153,.17288,-.97213,-.68283,-.13079,.97583,.91981,3
IMG_5178,.60525,-.62737,-.37650,.07268,.56275,.00994,.05557,-.05659,-.82175,-.82993,.15395,.12028,-.37782,.76221,-.97343,-.19290,-.65522,-.97482,.99943,.87760,3
IMG_5179,.86852,-.83789,-.55465,.21075,.64076,-.15559,.08494,-.08485,-.92838,-.63331,.23724,-.14324,-.60502,.92071,-.99444,.14477,-.28176,-.75509,.96625,.83395,3
IMG_5180,.91563,-.91493,-.49304,.29059,.60454,-.22410,.18298,-.13618,-.83687,-.54872,.11172,-.29775,-.65984,.96463,-.95622,.28318,-.15235,-.63399,.92024,.77766,3
IMG_5181,.98146,-.99540,-.69944,.40564,.67484,-.10925,.37106,-.32421,-.96793,-.12060,.20877,-.59394,.67569,.99914,-.86611,.68333,.71211,.04196,.71026,.47200,3
IMG_5182,.99374,-.99268,-.66426,.30396,.61805,.03133,.30561,-.30842,-.99031,-.48462,.38050,-.29476,.55291,.99847,-.77252,.68308,.72344,.17243,.90095,.65901,3
IMG_5183,.88282,-.89491,-.49709,.11213,.57358,.11488,.23275,-.27567,-.97306,-.71127,.33629,.03010,.36922,.97124,-.97520,.53350,.64213,-.10662,.99756,.79693,3
IMG_5184,.86835,-.87923,-.32995,.06057,.37121,.15633,.11805,-.07554,-.95051,-.86134,.35540,.30426,-.15531,.95797,-.97109,.45029,.50089,-.32207,.94714,.93248,3
IMG_5185,.58618,-.61419,-.04973,-.18144,.25383,.19383,.13423,-.09663,-.82052,-.67668,.14160,-.06365,.27965,.86814,-.99972,.21906,.20957,-.69649,.92369,.96601,3
IMG_5186,.40873,-.41532,.04884,-.30861,.17919,.38402,.00094,.00041,-.65732,-.61784,-.26213,-.21854,.21809,.76923,-.93123,-.00493,.04504,-.92550,.82189,.98056,3
IMG_5188,-.34675,.37594,.27513,-.32085,-.05073,.02115,-.46034,.46575,-.24563,-.63434,-.79143,-.37045,.74528,.36138,-.26844,-.76640,-.80436,-.94395,.32039,.72014,3
IMG_5189,-.67375,.59965,.40606,-.39205,.02174,.18281,-.60367,.55467,.11432,-.87944,-.97900,-.05663,.89825,.37490,.04160,-.92992,-.98644,-.50076,.08595,.63752,3
IMG_5190,-.69011,.74310,.39857,-.50967,-.07895,.30557,-.56644,.51805,.06938,-.83225,-.97876,.03579,.90398,.15840,.06669,-.98698,-.99698,-.45155,.18635,.70885,3
IMG_5191,-.32986,.43799,.27748,-.54358,-.07197,.36149,-.40400,.35661,-.29239,-1.00000,-.71314,.46682,.67824,.23083,-.30754,-.75419,-.84631,-.88002,.40749,.84567,3
IMG_5192,.03509,-.06794,.17286,-.39774,.10121,.33498,-.01754,.01820,-.64247,-.85750,-.27195,.16045,.52122,.59301,-.63777,-.25934,-.16295,-.98102,.69557,.99662,3
IMG_5193,.54611,-.54857,-.03755,-.25898,.13528,.28111,.04860,-.04841,-.86300,-.73882,.08919,.04632,.14485,.82866,-.94738,.17187,.20909,-.83898,.84083,.95944,3
IMG_5194,.76874,-.85873,-.25533,-.01678,.39696,.14407,.05866,-.06177,-.92398,-.36599,.20454,-.30724,.01564,.95367,-.99943,.47653,.52298,-.35919,.91528,.94659,3
IMG_5195,.92177,-.93138,-.61862,.18332,.59761,.02271,.10132,-.18675,-.98457,-.71943,.33529,.07331,-.04935,.98022,-.99488,.54653,.63631,-.24451,.99892,.84239,3
IMG_5196,.99663,-.99966,-.76110,.49828,.72791,-.21685,.23754,-.23285,-.99293,-.53625,.30224,-.13674,.57002,.99993,-.83400,.70229,.74829,.03977,.89242,.60587,3
